id,score
A142428,95
A142429,73
A142430,82.6
A142431,71.4
A142432,88.4
A142433,76.8
A142434,90.2
A142435,70.6
A142436,93.6
A142437,94.8
A142438,76.5
A142439,83.1
A142440,78.4
A142441,88.2
A142442,72.3
A142443,92.4
A142444,95.7
A142445,93
A142446,99.8
A142447,57.1
A142448,99.8
A142449,96.7
A142450,73.2
A142451,79.8
A142452,41
A142453,74
A142454,94.1
A142455,79.9
A142456,95.1
A142457,83.2
A142458,75.8
A142459,81.5
A142460,92.1
A142461,92.4
A142462,87.9
A142463,75.5
A142464,73.3
A142465,80.1
A142466,83.9
A142467,97.3
A142468,81.8
A142469,85.8
A142470,53.3
A142471,82.8
A142472,81.6
A142473,94.8
A142474,72.7
A142475,79.8
A142476,90.7
A142477,93.9
A142478,99.4
A142479,76.3
A142480,77.5
A142481,76.2
A142482,98.9
A142483,72.2
A142484,84.6
A142485,79.9
A142486,80.9
A142487,74.3
A142488,74.3
A142489,85.7
A142490,48.9
A142491,71.5
A142492,85.7
A142493,99.1
A142494,51.3
A142495,90.1
A142496,87.7
A142497,95.1
A142498,75.7
A142499,76.4
A142500,93.5
A142501,80.1
A142502,81
A142503,68.4
A142504,84.9
A142505,99
A142506,69.7
A142507,75.5
A142508,74.8
A142509,82.5
A142510,98.1
A142511,79.4
A142512,73.5
A142513,85.7
A142514,92
A142515,75.7
A142516,93.5
A142517,70.5
A142518,98.6
A142519,99.9
A142520,59.1
A142521,93.5
A142522,76.7
A142523,89.9
A142524,97.6
A142525,81.6
A142526,83.9
A142527,57.9
A142528,86.7
A142529,88
A142530,92
A142531,99.3
A142532,85.5
A142533,94.8
A142534,86.4
A142535,98.7
A142536,79.5
A142537,85.6
A142538,95.3
A142539,97.3
A142540,82.4
A142541,92.2
A142542,86.6
A142543,81.8
A142544,92.9
A142545,82.8
A142546,73.7
A142547,91.1
A142548,89
A142549,97.3
A142550,98.4
A142551,73.8
A142552,88.4
A142553,83.2
A142554,80.6
A142555,98.8
A142556,84.5
A142557,70.5
A142558,72.4
A142559,40.2
A142560,62.7
A142561,98.5
A142562,82.2
A142563,76.3
A142564,75.4
A142565,90.1
A142566,77.6
A142567,79.3
A142568,93.8
A142569,75.6
A142570,46.8
A142571,89.4
A142572,92
A142573,58
A142574,98.9
A142575,95.9
A142576,96.9
A142577,74.2
A142578,73.3
A142579,88
A142580,95.5
A142581,80.3
A142582,93.5
A142583,96.7
A142584,76.5
A142585,86.8
A142586,98.4
A142587,75.5
A142588,82.9
A142589,73.7
A142590,83.4
A142591,93.5
A142592,77.9
A142593,63.1
A142594,59.6
A142595,81.9
A142596,76.7
A142597,74.8
A142598,87.5
A142599,75.5
A142600,60.1
A142601,84.7
A142602,70.9
A142603,88.9
A142604,85.5
A142605,82.8
A142606,92.7
A142607,78.4
A142608,80.7
A142609,72.7
A142610,65.3
A142611,76.1
A142612,88.5
A142613,81
A142614,88.9
A142615,91.8
A142616,99.9
A142617,77.3
A142618,73.3
A142619,74.1
A142620,93.7
A142621,89.5
A142622,65.3
A142623,71.3
A142624,80.9
A142625,83.9
A142626,93.3
A142627,92.8
A142628,96.2
A142629,96.7
A142630,80.8
A142631,77.6
A142632,72.7
A142633,98.7
A142634,88.8
A142635,41
A142636,99.1
A142637,87.5
A142638,81.4
A142639,51.7
A142640,81.4
A142641,87.8
A142642,93
A142643,78.8
A142644,86.5
A142645,89.8
A142646,92.1
A142647,95.9
A142648,73.9
A142649,84.3
A142650,53.5
A142651,93.7
A142652,77.4
A142653,80.5
A142654,86.2
A142655,90.5
A142656,78.4
A142657,79.6
A142658,88.9
A142659,91.7
A142660,82.2
A142661,97.9
A142662,80.3
A142663,96.7
A142664,100
A142665,76
A142666,95.6
A142667,76.5
A142668,96.9
A142669,99.5
A142670,98
A142671,73.9
A142672,88
A142673,78
A142674,78.3
A142675,91
A142676,44.2
A142677,90.5
A142678,88.8
A142679,86.7
A142680,75.2
A142681,77
A142682,96.5
A142683,76.4
A142684,95.6
A142685,96.2
A142686,73.9
A142687,72.3
A142688,66.5
A142689,93.3
A142690,88.5
A142691,89
A142692,98.5
A142693,80.5
A142694,74.1
A142695,94.4
A142696,88.3
A142697,81.6
A142698,99.2
A142699,86.1
A142700,93.5
A142701,90.8
A142702,99.4
A142703,77.2
A142704,78.8
A142705,80.3
A142706,85.5
A142707,94
A142708,92.1
A142709,53.6
A142710,46
A142711,92.7
A142712,79.9
A142713,98.5
A142714,70.5
A142715,95.6
A142716,91.4
A142717,81.2
A142718,82.8
A142719,78.3
A142720,41.3
A142721,97.7
A142722,96.7
A142723,96
A142724,85.3
A142725,85.8
A142726,85.4
A142727,91.7
A142728,99.7
A142729,74.4
A142730,78.6
A142731,72.6
A142732,76.6
A142733,71.8
A142734,99.3
A142735,84.8
A142736,76.6
A142737,96.8
A142738,72.5
A142739,83
A142740,98.9
A142741,93.2
A142742,83.7
A142743,88.4
A142744,97.8
A142745,96
A142746,73.2
A142747,90.9
A142748,98.2
A142749,59.3
A142750,77.3
A142751,72.1
A142752,77.7
A142753,79.7
A142754,85.7
A142755,98.1
A142756,85.3
A142757,90
A142758,98.1
A142759,78.4
A142760,93
A142761,90.3
A142762,94.3
A142763,83.4
A142764,99.7
A142765,74.4
A142766,98.2
A142767,79.6
A142768,80.5
A142769,94.3
A142770,84.1
A142771,82.9
A142772,84
A142773,71.1
A142774,74.8
A142775,71.7
A142776,77.3
A142777,82.7
A142778,82.5
A142779,88.3
A142780,98
A142781,76.2
A142782,87.1
A142783,78.7
A142784,81.8
A142785,97.4
A142786,53.6
A142787,90.7
A142788,74.9
A142789,79.2
A142790,83.8
A142791,76.8
A142792,51.7
A142793,75.9
A142794,49.4
A142795,49.7
A142796,68.9
A142797,93.1
A142798,78.2
A142799,53.3
A142800,83
A142801,86.4
A142802,94
A142803,70.5
A142804,96.7
A142805,79.2
A142806,87
A142807,92.5
A142808,79
A142809,99.9
A142810,83.9
A142811,94.6
A142812,79.5
A142813,75.1
A142814,94.6
A142815,91.9
A142816,81.5
A142817,74.7
A142818,73.5
A142819,79.3
A142820,90.7
A142821,86.2
A142822,50.1
A142823,70.5
A142824,71.2
A142825,83.8
A142826,84.9
A142827,82.4
A142828,90.1
A142829,88.6
A142830,93.3
A142831,84.3
A142832,70.2
A142833,93.4
A142834,93
A142835,96.3
A142836,91
A142837,85.2
A142838,46.3
A142839,89.5
A142840,91.9
A142841,88.7
A142842,91.2
A142843,71.9
A142844,74.7
A142845,95.6
A142846,70.5
A142847,85.3
A142848,85.4
A142849,71.3
A142850,76.5
A142851,88.7
A142852,87.7
A142853,79.2
A142854,92.5
A142855,82.7
A142856,72.4
A142857,97.7
A142858,79
A142859,43.2
A142860,92.9
A142861,93.6
A142862,71.8
A142863,43
A142864,72.5
A142865,77.5
A142866,76.3
A142867,71.4
A142868,96.9
A142869,82.4
A142870,72.9
A142871,89.4
A142872,94.8
A142873,74.8
A142874,90.4
A142875,74.6
A142876,78.6
A142877,73
A142878,71.2
A142879,76
A142880,78.6
A142881,92
A142882,96.5
A142883,95.9
A142884,78.9
A142885,83.4
A142886,70.9
A142887,89.6
A142888,84.7
A142889,92.3
A142890,70.3
A142891,97.1
A142892,87.8
A142893,84.8
A142894,93.2
A142895,96.4
A142896,86
A142897,75.2
A142898,97.1
A142899,88.5
A142900,85.1
A142901,99.2
A142902,52.8
A142903,88.4
A142904,58.2
A142905,72
A142906,99
A142907,89.8
A142908,88.4
A142909,91.5
A142910,88.7
A142911,83.7
A142912,82.8
A142913,72.1
A142914,75
A142915,71.5
A142916,78.4
A142917,84.2
A142918,48.9
A142919,42.6
A142920,94.4
A142921,94.7
A142922,74.8
A142923,90.8
A142924,95.7
A142925,88.4
A142926,85.4
A142927,96.7
A142928,88.4
A142929,97.1
A142930,98.8
A142931,89.8
A142932,93.5
A142933,85.1
A142934,78
A142935,76.2
A142936,85.4
A142937,87.3
A142938,60.2
A142939,78.7
A142940,43.4
A142941,74.1
A142942,96.9
A142943,75.2
A142944,73.9
A142945,87.3
A142946,99.5
A142947,67.9
A142948,99.5
A142949,97.6
A142950,81
A142951,73.8
A142952,64.4
A142953,77.3
A142954,72.5
A142955,76
A142956,58.6
A142957,94
A142958,95.6
A142959,85.2
A142960,60.6
A142961,72.9
A142962,70.6
A142963,76.6
A142964,71.3
A142965,68
A142966,95.5
A142967,72.3
A142968,91
A142969,92.9
A142970,84.1
A142971,83.5
A142972,76.4
A142973,84.1
A142974,74.4
A142975,72.3
A142976,76.5
A142977,85.5
A142978,94.6
A142979,76.6
A142980,75.1
A142981,89.2
A142982,40.8
A142983,91.7
A142984,74
A142985,95.2
A142986,42.5
A142987,78
A142988,74.4
A142989,98.5
A142990,47
A142991,88.2
A142992,90
A142993,98
A142994,79.8
A142995,90.4
A142996,46.7
A142997,97.5
A142998,93.3
A142999,72.7
A143000,91.2
A143001,71
A143002,66.4
A143003,68.9
A143004,71.6
A143005,99.1
A143006,90.7
A143007,83.5
A143008,73.9
A143009,82.6
A143010,98.5
A143011,46.6
A143012,88.4
A143013,58.6
A143014,87
A143015,97.5
A143016,78.4
A143017,83.5
A143018,78.7
A143019,77.9
A143020,72.7
A143021,90.6
A143022,90.9
A143023,77.1
A143024,80.1
A143025,97.5
A143026,66.7
A143027,89.9
A143028,83.6
A143029,94.2
A143030,51.5
A143031,89.8
A143032,97.7
A143033,90.7
A143034,75.3
A143035,54.4
A143036,84.4
A143037,83.1
A143038,80.1
A143039,74
A143040,92.3
A143041,87.8
A143042,47.9
A143043,71.6
A143044,95.5
A143045,94.1
A143046,95.3
A143047,97.3
A143048,60.6
A143049,77
A143050,96.2
A143051,96.1
A143052,87.6
A143053,75.2
A143054,97.7
A143055,81.3
A143056,78.4
A143057,84.6
A143058,90.4
A143059,76.8
A143060,45.9
A143061,43.4
A143062,82.6
A143063,97.9
A143064,70.7
A143065,92.8
A143066,88.3
A143067,92.2
A143068,82.7
A143069,74.1
A143070,73.6
A143071,84.4
A143072,86.9
A143073,93.3
A143074,49.4
A143075,94.8
A143076,90.5
A143077,70.3
A143078,83.6
A143079,82
A143080,54.6
A143081,71.1
A143082,77.8
A143083,76.7
A143084,94.1
A143085,70.7
A143086,93.6
A143087,95.1
A143088,91.1
A143089,90.7
A143090,97.4
A143091,74.1
A143092,51.5
A143093,43.1
A143094,75.4
A143095,72.4
A143096,70.6
A143097,80.7
A143098,79.1
A143099,85.1
A143100,86.7
A143101,95.6
A143102,81.5
A143103,92.8
A143104,93.6
A143105,84.7
A143106,73
A143107,86.9
A143108,40.8
A143109,73.6
A143110,70.5
A143111,74.5
A143112,54.2
A143113,73.7
A143114,97.3
A143115,80.3
A143116,92.8
A143117,96.3
A143118,47.9
A143119,78
A143120,91
A143121,83.4
A143122,57.5
A143123,80.9
A143124,96.5
A143125,89.3
A143126,72.8
A143127,86.9
A143128,85.4
A143129,87.6
A143130,98.4
A143131,90.2
A143132,80
A143133,85.8
A143134,90.4
A143135,87.7
A143136,74
A143137,70.9
A143138,74.3
A143139,72.1
A143140,90.4
A143141,74.4
A143142,95.3
A143143,99.4
A143144,74.8
A143145,89
A143146,82.1
A143147,83.2
A143148,44.3
A143149,89.2
A143150,88.5
A143151,75.3
A143152,80.1
A143153,78.2
A143154,70.9
A143155,96.2
A143156,78.2
A143157,82
A143158,80.9
A143159,46.4
A143160,83.6
A143161,92.1
A143162,76.4
A143163,99.9
A143164,58.1
A143165,72.7
A143166,75.8
A143167,75.9
A143168,82.2
A143169,90
A143170,75.6
A143171,76.8
A143172,88.1
A143173,87.6
A143174,91.4
A143175,78.7
A143176,88
A143177,73.4
A143178,77.8
A143179,98.8
A143180,74.2
A143181,51.5
A143182,72.2
A143183,90.4
A143184,96.6
A143185,92
A143186,71.3
A143187,85.7
A143188,80.2
A143189,75
A143190,90.9
A143191,89.2
A143192,99.5
A143193,85.9
A143194,92.6
A143195,87.6
A143196,78.3
A143197,90.8
A143198,95.6
A143199,91.4
A143200,97.1
A143201,98.5
A143202,86.2
A143203,54.8
A143204,92.2
A143205,92.4
A143206,80.7
A143207,86.8
A143208,91.4
A143209,95.8
A143210,79.1
A143211,75.2
A143212,59.8
A143213,81
A143214,88.5
A143215,76.5
A143216,90.5
A143217,83.2
A143218,42.8
A143219,76.4
A143220,79.9
A143221,93.5
A143222,91.3
A143223,79.2
A143224,82.5
A143225,73.4
A143226,97.8
A143227,74.6
A143228,98.8
A143229,73.8
A143230,70.4
A143231,75.2
A143232,87.5
A143233,66.4
A143234,79.9
A143235,98.3
A143236,78.2
A143237,70.8
A143238,80.8
A143239,88.9
A143240,47.4
A143241,79
A143242,91
A143243,78.7
A143244,93.7
A143245,78.8
A143246,96.4
A143247,76.6
A143248,78.2
A143249,55.5
A143250,85.1
A143251,89
A143252,91.8
A143253,84.6
A143254,40.8
A143255,81.7
A143256,92.6
A143257,82.1
A143258,84.5
A143259,61.8
A143260,95.7
A143261,98.6
A143262,70.1
A143263,91.3
A143264,94.4
A143265,72.9
A143266,41
A143267,87.4
A143268,99.5
A143269,96.6
A143270,58.1
A143271,87.4
A143272,72.7
A143273,92
A143274,41.3
A143275,88.7
A143276,94.9
A143277,99.5
A143278,93.5
A143279,73.9
A143280,72.5
A143281,82.2
A143282,88.1
A143283,98.8
A143284,83.9
A143285,98.5
A143286,80.8
A143287,93.2
A143288,94.9
A143289,87.2
A143290,95.1
A143291,83.5
A143292,89.2
A143293,72.5
A143294,80.2
A143295,94.2
A143296,44.9
A143297,81.8
A143298,86.5
A143299,91.6
A143300,86.7
A143301,79
A143302,95.1
A143303,87.1
A143304,74.8
A143305,78.3
A143306,72
A143307,89
A143308,80.4
A143309,93.5
A143310,71.4
A143311,72
A143312,89.9
A143313,83
A143314,87.7
A143315,91.3
A143316,69.7
A143317,89.7
A143318,50.1
A143319,74.6
A143320,98.2
A143321,87.1
A143322,89.4
A143323,72.8
A143324,72
A143325,57.5
A143326,82.5
A143327,88.9
A143328,83.4
A143329,52
A143330,76.5
A143331,81.5
A143332,95.3
A143333,86.5
A143334,97.4
A143335,71.8
A143336,84.7
A143337,80.2
A143338,84.2
A143339,77.8
A143340,52.6
A143341,55.1
A143342,99.3
A143343,76.3
A143344,99.5
A143345,90.4
A143346,86
A143347,78.3
A143348,78.9
A143349,72.5
A143350,80.5
A143351,93.3
A143352,91.7
A143353,60.7
A143354,84.1
A143355,92.7
A143356,99.1
A143357,86.9
A143358,73.1
A143359,92.1
A143360,91.1
A143361,76.6
A143362,80.6
A143363,77.1
A143364,77
A143365,84.2
A143366,94.2
A143367,63.2
A143368,73.3
A143369,76.5
A143370,95.6
A143371,86.9
A143372,84.1
A143373,70.1
A143374,54.4
A143375,72.1
A143376,74.4
A143377,95.9
A143378,96.3
A143379,80.3
A143380,76.5
A143381,78.4
A143382,91.7
A143383,72.9
A143384,91.8
A143385,93
A143386,93.8
A143387,88.2
A143388,75
A143389,77.2
A143390,83.7
A143391,70.9
A143392,98.8
A143393,94.7
A143394,77.5
A143395,77.3
A143396,81.5
A143397,79.5
A143398,86.4
A143399,78.8
A143400,81.7
A143401,78.8
A143402,81.8
A143403,91.6
A143404,84.2
A143405,75.4
A143406,61
A143407,98
A143408,96.1
A143409,84.2
A143410,77.1
A143411,89.9
A143412,70.4
A143413,86.3
A143414,92.8
A143415,76.7
A143416,99.2
A143417,73.5
A143418,47.8
A143419,98.4
A143420,94
A143421,76.7
A143422,93.2
A143423,76.3
A143424,70.3
A143425,87.3
A143426,80.5
A143427,79.5
A143428,95.5
A143429,51.9
A143430,90.6
A143431,77.2
A143432,82
A143433,72.9
A143434,41.6
A143435,71
A143436,70.5
A143437,77.5
A143438,93.5
A143439,99.1
A143440,96.1
A143441,99.1
A143442,93.8
A143443,77.4
A143444,86.8
A143445,78.8
A143446,94.8
A143447,95.3
A143448,89.1
A143449,94.3
A143450,95
A143451,83.4
A143452,96.6
A143453,89.6
A143454,97.7
A143455,86.2
A143456,81.5
A143457,82.2
A143458,98.5
A143459,91.9
A143460,76.1
A143461,79.2
A143462,96.3
A143463,88.5
A143464,59.1
A143465,77.7
A143466,97.2
A143467,80.1
A143468,89.1
A143469,76.2
A143470,75.4
A143471,99.3
A143472,72.5
A143473,72.2
A143474,77.2
A143475,86.8
A143476,80.6
A143477,94.1
A143478,72.6
A143479,96.7
A143480,96.9
A143481,95
A143482,78
A143483,80.6
A143484,72.1
A143485,73.5
A143486,98.5
A143487,87
A143488,74.8
A143489,97
A143490,85.6
A143491,76
A143492,75.6
A143493,83.3
A143494,89.6
A143495,81.2
A143496,78.3
A143497,81.3
A143498,57.1
A143499,90.3
A143500,95.5
A143501,71.6
A143502,85.9
A143503,80
A143504,98.7
A143505,79.7
A143506,83.9
A143507,86.2
A143508,98.1
A143509,80.5
A143510,95.6
A143511,74.4
A143512,74.2
A143513,80.8
A143514,85.1
A143515,92.4
A143516,90.1
A143517,86.5
A143518,83
A143519,87.1
A143520,74.6
A143521,71.7
A143522,74.6
A143523,91.9
A143524,97.8
A143525,97.8
A143526,77.5
A143527,95.8
A143528,56.8
A143529,81.4
A143530,81
A143531,77.8
A143532,75.5
A143533,70
A143534,94.4
A143535,88
A143536,75
A143537,70.3
A143538,74
A143539,85
A143540,73.9
A143541,82.5
A143542,84.9
A143543,88.7
A143544,70.4
A143545,72.8
A143546,93.9
A143547,85.1
A143548,81.8
A143549,79.4
A143550,76.3
A143551,72.4
A143552,94.5
A143553,85.4
A143554,96.3
A143555,77.7
A143556,90.6
A143557,87.6
A143558,85.9
A143559,76.4
A143560,85.1
A143561,75.5
A143562,98.7
A143563,72.8
A143564,85.2
A143565,71.1
A143566,55.9
A143567,79.4
A143568,76.3
A143569,75.4
A143570,80.1
A143571,95.1
A143572,70.5
A143573,95.8
A143574,90.7
A143575,59.8
A143576,53.5
A143577,99.6
A143578,76.3
A143579,73.1
A143580,79.1
A143581,81.7
A143582,76.1
A143583,77.8
A143584,85.3
A143585,85
A143586,70.8
A143587,89.7
A143588,95.2
A143589,82.6
A143590,62.1
A143591,87.1
A143592,81.3
A143593,81.2
A143594,83.4
A143595,85.7
A143596,84.8
A143597,80.6
A143598,99.1
A143599,89.7
A143600,86.5
A143601,98.1
A143602,83
A143603,84.6
A143604,91.4
A143605,91.8
A143606,91.3
A143607,83.1
A143608,90.3
A143609,80.6
A143610,80.6
A143611,93.8
A143612,83.5
A143613,81
A143614,86.7
A143615,80.3
A143616,82.4
A143617,91.2
A143618,91.4
A143619,85.5
A143620,90.9
A143621,76.9
A143622,80
A143623,71.2
A143624,86.3
A143625,92.2
A143626,78.9
A143627,86.7
A143628,80.7
A143629,72.2
A143630,84.9
A143631,72.5
A143632,76.2
A143633,94.8
A143634,73.1
A143635,74.8
A143636,91.5
A143637,92
A143638,71.1
A143639,91.6
A143640,82.2
A143641,94.4
A143642,76.3
A143643,74.4
A143644,66.4
A143645,97.4
A143646,90.5
A143647,92.4
A143648,78.8
A143649,45.1
A143650,93.2
A143651,75.1
A143652,61.5
A143653,85.5
A143654,98.5
A143655,84.6
A143656,91.6
A143657,88.5
A143658,77.7
A143659,96.1
A143660,92.4
A143661,71.3
A143662,93
A143663,83.6
A143664,80.4
A143665,71.2
A143666,86
A143667,80.6
A143668,92.1
A143669,80.7
A143670,79.6
A143671,97.3
A143672,62.6
A143673,77.9
A143674,72.3
A143675,87.1
A143676,83.7
A143677,77
A143678,83.6
A143679,78.8
A143680,73.6
A143681,72.5
A143682,98.4
A143683,78
A143684,93.2
A143685,92.9
A143686,84.2
A143687,99.2
A143688,86.9
A143689,51.4
A143690,83.8
A143691,92.3
A143692,67.5
A143693,70.8
A143694,80.5
A143695,97.1
A143696,82.3
A143697,88.1
A143698,85.9
A143699,83.8
A143700,73.8
A143701,80.3
A143702,76.8
A143703,98.7
A143704,71.5
A143705,96.8
A143706,72.3
A143707,88.2
A143708,97.4
A143709,78
A143710,72.7
A143711,82
A143712,88.3
A143713,88
A143714,99.1
A143715,77
A143716,97
A143717,77.1
A143718,93.3
A143719,91.7
A143720,95.1
A143721,78.7
A143722,97.1
A143723,98.6
A143724,80.1
A143725,82.3
A143726,89.1
A143727,84.8
A143728,80.5
A143729,82.9
A143730,74.1
A143731,79.1
A143732,96
A143733,78.4
A143734,75.8
A143735,87.3
A143736,72
A143737,75.9
A143738,92.9
A143739,99.6
A143740,78.4
A143741,72.2
A143742,99.7
A143743,71.4
A143744,94.7
A143745,88.7
A143746,99.6
A143747,76.9
A143748,77
A143749,72.9
A143750,75.4
A143751,72.2
A143752,78.5
A143753,90
A143754,46.7
A143755,75.3
A143756,89.1
A143757,91.4
A143758,62.6
A143759,92.5
A143760,77.6
A143761,87
A143762,47
A143763,88.1
A143764,86.2
A143765,87.8
A143766,90.3
A143767,72.2
A143768,94.8
A143769,87
A143770,72.4
A143771,87.9
A143772,75.7
A143773,78.3
A143774,78.5
A143775,86.2
A143776,76.2
A143777,78.8
A143778,81.7
A143779,97
A143780,83.3
A143781,92.7
A143782,82.2
A143783,80.1
A143784,72.8
A143785,96.6
A143786,92.3
A143787,91.3
A143788,98.8
A143789,81
A143790,94.1
A143791,73.8
A143792,84.3
A143793,61.6
A143794,75.8
A143795,86.8
A143796,90.2
A143797,96
A143798,97.7
A143799,96
A143800,99.9
A143801,75.9
A143802,86.7
A143803,71.2
A143804,94.9
A143805,48.2
A143806,87.8
A143807,91.6
A143808,88.6
A143809,74.1
A143810,71.6
A143811,94.5
A143812,80.2
A143813,90.6
A143814,75.5
A143815,64.8
A143816,78.4
A143817,99
A143818,84.8
A143819,72.1
A143820,77
A143821,70.4
A143822,75.5
A143823,98.3
A143824,98
A143825,74.1
A143826,95.1
A143827,93.8
A143828,70.5
A143829,90.9
A143830,97.8
A143831,98.2
A143832,75.2
A143833,46.7
A143834,94.6
A143835,70.6
A143836,79
A143837,89.8
A143838,52.5
A143839,77.3
A143840,46.9
A143841,86.8
A143842,71.7
A143843,87
A143844,57.6
A143845,50.7
A143846,47.3
A143847,42
A143848,79.6
A143849,72.3
A143850,83.8
A143851,75.9
A143852,95.4
A143853,92
A143854,91.7
A143855,73.3
A143856,62.8
A143857,56.4
A143858,82.1
A143859,83
A143860,85.6
A143861,96.9
A143862,84.1
A143863,75.6
A143864,72.6
A143865,96.8
A143866,56.1
A143867,71.8
A143868,94.4
A143869,84.3
A143870,66.2
A143871,94.2
A143872,43.5
A143873,90.9
A143874,77.6
A143875,83.5
A143876,81.5
A143877,98.6
A143878,40.4
A143879,75.3
A143880,84
A143881,90.7
A143882,99.1
A143883,93.3
A143884,86.4
A143885,97
A143886,70.9
A143887,83
A143888,85.1
A143889,75.8
A143890,99.2
A143891,91.1
A143892,42.5
A143893,74.4
A143894,74.5
A143895,78.6
A143896,98.1
A143897,76.4
A143898,92.2
A143899,92
A143900,71.3
A143901,76.2
A143902,81.8
A143903,99.7
A143904,92.9
A143905,84.3
A143906,70.6
A143907,74.1
A143908,71
A143909,86
A143910,91.8
A143911,83.4
A143912,74.7
A143913,57.7
A143914,72.4
A143915,93.7
A143916,75.6
A143917,80.9
A143918,70.3
A143919,74.5
A143920,80.3
A143921,72
A143922,74.1
A143923,89.7
A143924,56.8
A143925,52.4
A143926,83
A143927,88.2
A143928,83.2
A143929,84.9
A143930,88.7
A143931,88
A143932,89.4
A143933,97.4
A143934,84.2
A143935,82.8
A143936,85.4
A143937,96.6
A143938,84.7
A143939,83.2
A143940,75
A143941,80.4
A143942,76.4
A143943,84.7
A143944,71.6
A143945,89.7
A143946,70.1
A143947,86.8
A143948,77.6
A143949,90.5
A143950,94.2
A143951,75.7
A143952,75.7
A143953,91.6
A143954,47.7
A143955,86.7
A143956,49
A143957,97.7
A143958,88.3
A143959,76.9
A143960,58.9
A143961,92.9
A143962,61.5
A143963,76.1
A143964,89.7
A143965,90.1
A143966,87.1
A143967,89.2
A143968,96.7
A143969,96.5
A143970,67.9
A143971,95.9
A143972,82.3
A143973,79.7
A143974,91.7
A143975,91
A143976,83.7
A143977,78.1
A143978,45.9
A143979,71.4
A143980,47.7
A143981,87.2
A143982,82.4
A143983,84.7
A143984,77.1
A143985,98.5
A143986,97.1
A143987,92.2
A143988,78.7
A143989,44.2
A143990,99.2
A143991,81.3
A143992,92.4
A143993,85.4
A143994,91.5
A143995,81.2
A143996,94.6
A143997,93.9
A143998,94.3
A143999,96.2
A144000,92.8
A144001,79.1
A144002,98.2
A144003,85.7
A144004,83.1
A144005,72.2
A144006,95.3
A144007,89.6
A144008,56.2
A144009,90.4
A144010,71
A144011,86.9
A144012,89.2
A144013,85.4
A144014,70.4
A144015,96
A144016,74.8
A144017,74.2
A144018,76.9
A144019,78.2
A144020,59.5
A144021,94.7
A144022,95.4
A144023,85.5
A144024,83.7
A144025,97
A144026,70.6
A144027,87.4
A144028,86.3
A144029,40.6
A144030,79.6
A144031,78.1
A144032,93.9
A144033,96.5
A144034,86.8
A144035,89.8
A144036,84.3
A144037,87
A144038,94
A144039,77.2
A144040,77.6
A144041,96.6
A144042,84.1
A144043,83.3
A144044,93
A144045,89.9
A144046,98.5
A144047,89.4
A144048,86.4
A144049,80.7
A144050,96.6
A144051,84
A144052,81.2
A144053,70.3
A144054,89.1
A144055,75.4
A144056,94.4
A144057,76.5
A144058,64.4
A144059,85.6
A144060,89.7
A144061,78.1
A144062,96.3
A144063,96.5
A144064,76.6
A144065,96.2
A144066,50.3
A144067,78.4
A144068,77
A144069,97.9
A144070,94
A144071,73.3
A144072,92.1
A144073,94
A144074,70.6
A144075,94.5
A144076,97
A144077,92.8
A144078,81.5
A144079,90.7
A144080,74.9
A144081,94.8
A144082,94.7
A144083,93.1
A144084,99.9
A144085,90.5
A144086,72.3
A144087,96
A144088,77.6
A144089,90.9
A144090,88.7
A144091,75.3
A144092,83.6
A144093,79.7
A144094,84.6
A144095,41.3
A144096,92
A144097,88.8
A144098,85.4
A144099,85.2
A144100,72.2
A144101,83.5
A144102,98.6
A144103,74.1
A144104,92.4
A144105,82.4
A144106,90.1
A144107,81.2
A144108,89.4
A144109,79.9
A144110,41.8
A144111,73.9
A144112,99.7
A144113,73.5
A144114,94.2
A144115,83
A144116,74.2
A144117,85.5
A144118,70.6
A144119,86.5
A144120,76.5
A144121,44.4
A144122,77.4
A144123,70.1
A144124,99.7
A144125,74.2
A144126,80.1
A144127,92.3
A144128,92.2
A144129,84
A144130,80.4
A144131,93
A144132,87.7
A144133,83.7
A144134,85.4
A144135,74.9
A144136,65.3
A144137,88.5
A144138,74.5
A144139,89.5
A144140,58.6
A144141,71.1
A144142,84
A144143,70.5
A144144,75.9
A144145,84.4
A144146,99.4
A144147,80.5
A144148,89.2
A144149,43.6
